,0
2272,-38775.666666666664
2273,-36974.16666666666
2274,-30326.500000000004
2275,-44922.333333333336
2276,-51818.0
2277,-49146.66666666666
2278,-47317.666666666664
2279,-53164.33333333334
2280,-47103.00000000001
2281,-48258.66666666667
2282,-46207.833333333336
2283,-49212.83333333334
2284,-25691.33333333333
2285,-40124.833333333336
2286,-49629.166666666664
2287,-51412.49999999999
2288,-36756.166666666664
2289,-32670.999999999996
2290,-61937.83333333333
2291,-45261.333333333336
2292,-53869.166666666664
2293,-40977.666666666664
2294,-47532.33333333333
2295,-46604.333333333336
2296,-44668.833333333336
2297,-28509.833333333332
2298,-42469.16666666667
2299,-45355.833333333336
2300,-46117.16666666667
2301,-43155.833333333336
2302,-45952.33333333333
2303,-54205.333333333336
2304,-38647.166666666664
2305,-40768.33333333334
2306,-47208.333333333336
2307,-42767.16666666667
2308,-52004.0
2309,-50728.33333333333
2310,-46159.0
2311,-44010.33333333334
2312,-44873.99999999999
2313,-48050.83333333333
2314,-43012.83333333332
2315,-48909.0
2316,-42572.5
2317,-32531.833333333332
2318,-42134.333333333336
2319,-35953.5
2320,-59317.5
2321,-43944.0
2322,-36693.66666666667
2323,-50567.50000000001
2324,-30484.166666666664
2325,-43743.0
2326,-46473.166666666664
2327,-41176.5
2328,-40958.0
2329,-46230.0
2330,-43114.0
2331,-38199.833333333336
2332,-47252.5
2333,-42665.33333333333
2334,-46453.16666666667
2335,-51720.99999999999
2336,-43199.0
2337,-43507.50000000001
2338,-48181.833333333336
2339,-44158.66666666666
2340,-45118.5
2341,-43876.16666666668
2342,-45696.333333333336
2343,-42012.666666666664
2344,-36286.83333333333
2345,-43719.333333333336
2346,-49168.0
2347,-40131.5
2348,-49480.66666666667
2349,-45234.16666666667
2350,-52152.16666666666
2351,-51377.333333333336
2352,-31309.666666666664
2353,-45741.83333333333
2354,-47170.33333333333
2355,-53919.33333333332
2356,-49366.83333333333
2357,-58536.333333333336
2358,-48205.83333333333
2359,-36653.166666666664
2360,-49695.83333333334
2361,-49401.16666666667
2362,-48015.33333333333
2363,-53817.16666666666
2364,-43851.66666666666
2365,-37257.33333333334
2366,-44308.99999999999
2367,-53890.166666666664
2368,-36968.5
2369,-46319.833333333336
2370,-39394.16666666667
2371,-47592.0
2372,-39357.66666666667
2373,-27761.333333333336
2374,-35697.16666666667
2375,-42074.33333333334
2376,-40684.333333333336
2377,-47696.00000000001
2378,-31291.5
2379,-37344.5
2380,-51606.0
2381,-36969.33333333333
2382,-51147.666666666664
2383,-46012.5
2384,-50735.83333333333
2385,-48933.166666666664
2386,-40096.333333333336
2387,-49471.33333333333
2388,-30924.5
2389,-41517.666666666664
2390,-46185.16666666667
2391,-36309.166666666664
2392,-40790.5
2393,-53693.99999999999
2394,-53841.833333333336
2395,-48714.666666666664
2396,-43672.166666666664
2397,-29995.500000000004
2398,-46040.833333333336
2399,-41514.833333333336
2400,-46600.99999999999
2401,-63760.83333333333
2402,-24679.33333333333
2403,-45580.66666666667
2404,-30838.833333333332
2405,-40658.83333333334
2406,-40216.83333333333
2407,-42255.166666666664
2408,-61202.0
2409,-53260.666666666664
2410,-56231.50000000001
2411,-49740.5
2412,-39254.333333333336
2413,-35385.49999999999
2414,-48099.49999999999
2415,-43564.83333333333
2416,-51630.0
2417,-34290.166666666664
2418,-48258.16666666668
2419,-42172.666666666664
2420,-40885.16666666667
2421,-52079.83333333334
2422,-39414.0
2423,-55829.66666666667
2424,-42326.333333333336
2425,-37626.166666666664
2426,-37965.333333333336
2427,-47436.99999999999
2428,-42907.83333333333
2429,-55340.666666666664
2430,-44002.66666666667
2431,-47027.16666666667
2432,-40357.666666666664
2433,-45465.33333333333
2434,-45384.833333333336
2435,-35445.83333333333
2436,-48755.5
2437,-37387.5
2438,-56137.83333333333
2439,-40332.66666666667
2440,-41746.00000000001
2441,-43967.16666666667
2442,-50791.50000000001
2443,-37557.833333333336
2444,-53026.833333333336
2445,-50613.666666666664
2446,-44795.66666666666
2447,-63370.33333333333
2448,-40189.0
2449,-48606.166666666664
2450,-50241.16666666667
2451,-56946.0
2452,-42692.00000000001
2453,-49104.16666666667
2454,-35052.666666666664
2455,-40668.33333333333
2456,-43461.333333333336
2457,-42742.333333333336
2458,-26947.166666666664
2459,-50801.5
2460,-35188.166666666664
2461,-51341.33333333333
2462,-43429.49999999999
2463,-47248.833333333336
2464,-43905.50000000001
2465,-44045.0
2466,-40979.0
2467,-48471.00000000001
2468,-43628.833333333336
2469,-48292.333333333336
2470,-46543.833333333336
2471,-42376.83333333334
2472,-36658.166666666664
2473,-37350.50000000001
2474,-52540.66666666666
2475,-40902.5
2476,-28823.500000000004
2477,-37108.0
2478,-36430.0
2479,-43251.666666666664
2480,-48633.50000000001
2481,-53326.49999999999
2482,-39518.33333333333
2483,-52606.99999999999
2484,-36686.166666666664
2485,-37538.5
2486,-43741.0
2487,-43900.99999999999
2488,-54263.999999999985
2489,-43451.833333333336
2490,-42465.5
2491,-27172.833333333332
2492,-44588.16666666667
2493,-40360.16666666667
2494,-34427.833333333336
2495,-47087.666666666664
2496,-38038.33333333333
2497,-41307.83333333334
2498,-59814.16666666667
2499,-42574.16666666667
2500,-38710.00000000001
2501,-44855.33333333333
2502,-44956.5
2503,-54281.00000000001
2504,-47622.66666666666
2505,-40614.50000000001
2506,-41841.0
2507,-49145.49999999999
2508,-40568.166666666664
2509,-38703.0
2510,-37988.49999999999
2511,-42402.0
2512,-49097.83333333333
2513,-47216.0
2514,-47706.83333333333
2515,-45287.166666666664
2516,-43035.16666666667
2517,-39667.16666666667
2518,-41789.333333333336
2519,-41008.166666666664
2520,-48970.333333333336
2521,-34443.5
2522,-39137.66666666667
2523,-40758.83333333332
2524,-34745.83333333333
2525,-35845.33333333333
2526,-46394.5
2527,-38446.166666666664
2528,-50123.166666666664
2529,-56978.66666666667
2530,-49102.5
2531,-48839.0
2532,-37215.666666666664
2533,-49383.333333333336
2534,-42636.49999999999
2535,-44884.0
2536,-46803.0
2537,-50508.66666666667
2538,-36969.49999999999
2539,-38835.5
2540,-52707.0
2541,-51496.0
2542,-43409.66666666667
2543,-43673.666666666664
2544,-43692.83333333333
2545,-60181.33333333333
2546,-50095.50000000001
2547,-47626.0
2548,-55002.33333333333
2549,-41443.83333333334
2550,-53595.166666666664
2551,-41329.166666666664
2552,-34892.166666666664
2553,-36765.166666666664
2554,-47805.166666666664
2555,-55426.50000000001
2556,-48175.5
2557,-53058.99999999999
2558,-50302.00000000001
2559,-55518.666666666664
2560,-56819.166666666664
2561,-41496.833333333336
2562,-44964.16666666667
2563,-42094.166666666664
2564,-47180.16666666666
2565,-48192.166666666664
2566,-47367.16666666667
2567,-42034.83333333334
2568,-39120.49999999999
2569,-55416.5
2570,-46988.83333333333
2571,-42788.166666666664
2572,-44400.50000000001
2573,-57652.83333333333
2574,-46059.333333333336
2575,-43029.5
2576,-45342.5
2577,-57782.83333333334
2578,-37132.666666666664
2579,-39090.99999999999
2580,-50623.66666666667
2581,-50246.166666666664
2582,-48330.5
2583,-44822.666666666664
2584,-42224.333333333336
2585,-40026.333333333336
2586,-46826.666666666664
2587,-42985.0
2588,-41610.666666666664
2589,-40681.49999999999
2590,-53933.83333333333
2591,-50464.49999999999
2592,-48581.33333333333
2593,-44872.66666666666
2594,-42402.166666666664
2595,-50549.333333333336
2596,-55585.166666666664
2597,-39679.666666666664
2598,-30661.0
2599,-50242.16666666667
2600,-43770.83333333333
2601,-47005.5
2602,-45502.5
2603,-39657.5
2604,-42677.5
2605,-42593.33333333333
2606,-51170.16666666667
2607,-46241.166666666664
2608,-42090.666666666664
2609,-50199.50000000001
2610,-33036.66666666666
2611,-33059.166666666664
2612,-45138.99999999999
2613,-42756.16666666667
2614,-45973.333333333336
2615,-42162.66666666667
2616,-46486.5
2617,-47777.16666666667
2618,-53085.16666666667
2619,-50451.5
2620,-46724.66666666667
2621,-38194.66666666667
2622,-41649.833333333336
2623,-50854.833333333336
2624,-45477.833333333336
2625,-45604.666666666664
2626,-53348.99999999999
2627,-34421.33333333333
2628,-46753.333333333336
2629,-52596.83333333334
2630,-46281.166666666664
2631,-46109.50000000001
2632,-58913.50000000001
2633,-49018.833333333336
2634,-46432.66666666666
2635,-47600.0
2636,-51148.666666666664
2637,-45667.333333333336
2638,-52427.49999999999
2639,-38063.666666666664
2640,-37333.33333333333
2641,-60697.0
2642,-45406.49999999999
2643,-52708.00000000001
2644,-45019.5
2645,-36570.166666666664
2646,-42761.333333333336
2647,-49562.166666666664
2648,-31308.5
2649,-47886.333333333336
2650,-41963.333333333336
2651,-35976.5
2652,-55925.666666666664
2653,-39706.833333333336
2654,-44465.333333333336
2655,-42181.83333333333
2656,-48053.66666666667
2657,-46807.0
2658,-46799.0
2659,-49094.0
2660,-42557.33333333333
2661,-38264.33333333333
2662,-43797.83333333334
2663,-36470.0
2664,-55346.33333333333
2665,-32715.999999999996
2666,-46936.166666666664
2667,-42396.66666666667
2668,-41163.33333333334
2669,-49577.5
2670,-45639.0
2671,-31199.333333333336
2672,-49770.166666666664
2673,-39139.666666666664
2674,-47893.99999999999
2675,-59243.833333333336
2676,-50475.333333333336
2677,-46929.166666666664
2678,-41042.833333333336
2679,-50588.833333333336
2680,-42291.5
2681,-47324.00000000001
2682,-42233.66666666667
2683,-44004.16666666666
2684,-49289.66666666667
2685,-46402.0
2686,-36871.166666666664
2687,-35550.5
2688,-35187.5
2689,-49664.166666666664
2690,-52257.666666666664
2691,-58282.16666666667
2692,-46858.333333333336
2693,-37377.00000000001
2694,-36841.0
2695,-45559.16666666667
2696,-49299.166666666664
2697,-49263.5
2698,-42659.66666666667
2699,-63440.833333333336
2700,-50750.833333333336
2701,-40815.833333333336
2702,-46021.333333333336
2703,-50205.333333333336
2704,-42797.5
2705,-43083.5
2706,-48394.83333333333
2707,-48191.33333333334
2708,-39744.16666666666
2709,-28228.166666666668
2710,-40747.49999999999
2711,-39132.0
2712,-44549.0
2713,-48113.833333333336
2714,-49795.66666666667
2715,-39475.166666666664
2716,-56090.33333333333
2717,-53332.166666666664
2718,-53060.333333333336
2719,-28598.666666666668
2720,-38385.33333333333
2721,-48436.0
2722,-41763.33333333333
2723,-43188.33333333333
2724,-39785.0
2725,-47130.166666666664
2726,-34659.66666666667
2727,-33686.33333333333
2728,-51363.83333333333
2729,-45277.16666666667
2730,-54107.166666666664
2731,-53869.666666666664
2732,-53237.666666666664
2733,-42800.83333333333
2734,-59181.333333333336
2735,-45144.33333333333
2736,-38798.0
2737,-50435.16666666667
2738,-46099.166666666664
2739,-61195.16666666667
2740,-43424.99999999999
2741,-53574.99999999999
2742,-37188.50000000001
2743,-39765.666666666664
2744,-39434.66666666667
2745,-60422.33333333333
2746,-40373.83333333333
2747,-35478.666666666664
2748,-49857.333333333336
2749,-55251.99999999999
2750,-48368.49999999999
2751,-60425.66666666667
2752,-44671.66666666666
2753,-54667.33333333333
2754,-48662.5
2755,-49110.99999999999
2756,-49619.00000000001
2757,-63365.833333333336
2758,-43144.333333333336
2759,-41305.166666666664
2760,-57201.999999999985
2761,-40523.66666666667
2762,-47643.666666666664
2763,-42522.166666666664
2764,-37940.0
2765,-45082.83333333333
2766,-45364.5
2767,-56786.16666666667
2768,-49062.0
2769,-38069.833333333336
2770,-49700.5
2771,-39058.666666666664
2772,-48838.33333333333
2773,-50917.83333333333
2774,-39978.5
2775,-52894.66666666667
2776,-41144.49999999999
2777,-51613.33333333333
2778,-53076.66666666667
2779,-47951.50000000001
2780,-43834.333333333336
2781,-40381.5
2782,-46135.166666666664
2783,-41415.0
2784,-31020.0
2785,-46252.5
2786,-39248.16666666667
2787,-45734.5
2788,-40590.0
2789,-48170.83333333334
2790,-37824.166666666664
2791,-30423.500000000004
2792,-52375.5
2793,-41382.50000000001
2794,-31584.666666666668
2795,-33382.166666666664
2796,-36373.66666666667
2797,-56460.16666666667
2798,-41770.833333333336
2799,-39619.83333333333
2800,-34866.0
2801,-44645.16666666667
2802,-41909.833333333336
2803,-33662.833333333336
2804,-49796.333333333336
2805,-53067.33333333333
2806,-45085.333333333336
2807,-48928.00000000001
2808,-50882.83333333333
2809,-49192.333333333336
2810,-50657.16666666668
2811,-45704.0
2812,-46203.50000000001
2813,-46926.16666666667
2814,-45822.333333333336
2815,-54090.666666666664
2816,-52492.66666666667
2817,-31645.166666666657
2818,-48760.99999999999
2819,-45773.33333333334
2820,-32633.0
2821,-44494.66666666667
2822,-51766.66666666667
2823,-43318.33333333333
2824,-51038.833333333336
2825,-55171.166666666664
2826,-66273.5
2827,-47920.333333333336
2828,-38403.0
2829,-44892.00000000001
2830,-52818.33333333334
2831,-42623.333333333336
2832,-31990.16666666666
2833,-53188.99999999999
2834,-52961.83333333333
2835,-35753.16666666667
2836,-36944.83333333333
2837,-54506.66666666668
2838,-56770.0
2839,-44016.16666666668
2840,-51775.16666666667
2841,-40197.333333333336
2842,-35269.5
2843,-60557.33333333334
2844,-51691.83333333333
2845,-50565.33333333333
2846,-43884.5
2847,-48690.5
2848,-50662.33333333332
2849,-45950.333333333336
2850,-30789.000000000004
2851,-52069.333333333336
2852,-38787.0
2853,-48948.0
2854,-52702.66666666667
2855,-53167.66666666667
2856,-36482.5
2857,-34933.666666666664
2858,-55573.666666666664
2859,-54820.666666666664
2860,-32547.0
2861,-50419.33333333334
2862,-58299.166666666664
2863,-42972.666666666664
2864,-41178.5
2865,-33491.33333333333
2866,-34305.33333333333
2867,-44648.49999999999
2868,-46529.16666666667
2869,-45085.16666666668
2870,-49530.00000000001
2871,-46107.66666666668
2872,-36134.66666666667
2873,-44307.83333333333
2874,-47200.83333333334
2875,-40499.5
2876,-43449.33333333333
2877,-52301.83333333333
2878,-49929.833333333336
2879,-39126.0
2880,-42146.49999999999
2881,-47912.0
2882,-35776.16666666667
2883,-52873.166666666664
2884,-39978.00000000001
2885,-47033.99999999999
2886,-61113.0
2887,-49981.33333333333
2888,-47206.166666666664
2889,-40357.33333333333
2890,-41459.16666666667
2891,-48501.16666666666
2892,-45593.66666666666
2893,-57213.33333333333
2894,-39025.66666666667
2895,-44786.16666666667
2896,-41775.33333333333
2897,-38871.83333333334
2898,-42145.5
2899,-36225.0
2900,-42861.166666666664
2901,-53079.00000000001
2902,-41189.16666666667
2903,-54038.333333333336
2904,-45721.16666666667
2905,-51312.833333333336
2906,-46214.49999999999
2907,-40776.00000000001
2908,-41258.0
2909,-52109.5
2910,-49348.33333333333
2911,-40319.166666666664
2912,-40100.5
2913,-52131.83333333333
2914,-48745.333333333336
2915,-69219.33333333334
2916,-53933.166666666664
2917,-51826.833333333336
2918,-48023.83333333333
2919,-53953.666666666664
2920,-42401.50000000001
2921,-40927.0
2922,-54833.666666666664
2923,-46181.166666666664
2924,-54793.0
2925,-47112.00000000001
2926,-54172.666666666664
2927,-35411.333333333336
2928,-47278.5
2929,-35676.66666666667
2930,-43136.833333333336
2931,-53667.50000000001
2932,-39097.0
2933,-51560.66666666667
2934,-51186.49999999999
2935,-46076.33333333333
2936,-42899.66666666667
2937,-41664.16666666667
2938,-38561.833333333336
2939,-44941.49999999999
2940,-44066.66666666667
2941,-45683.5
2942,-48561.666666666664
2943,-47321.33333333333
2944,-43727.5
2945,-40348.49999999999
2946,-57678.166666666664
2947,-48929.166666666664
2948,-45528.66666666666
2949,-40890.16666666666
2950,-43004.666666666664
2951,-48662.0
2952,-44751.16666666667
2953,-44358.166666666664
2954,-45262.333333333336
2955,-41869.0
2956,-41482.83333333333
2957,-47078.00000000001
2958,-50774.5
2959,-50795.50000000001
2960,-45172.99999999999
2961,-57384.33333333334
2962,-38566.666666666664
2963,-30919.833333333336
2964,-44402.833333333336
2965,-49062.99999999999
2966,-43541.0
2967,-36845.333333333336
2968,-47713.66666666667
2969,-42793.5
2970,-41158.83333333333
2971,-51294.666666666664
2972,-51380.83333333333
2973,-59966.16666666667
2974,-33834.333333333336
2975,-48677.0
2976,-46687.0
2977,-49134.33333333333
2978,-48777.833333333336
2979,-40964.333333333336
2980,-48495.66666666667
2981,-60611.16666666667
2982,-42874.0
2983,-53747.49999999999
2984,-43799.333333333336
2985,-52217.83333333333
2986,-37996.666666666664
2987,-42640.666666666664
2988,-57645.666666666664
2989,-44146.333333333336
2990,-46688.166666666664
2991,-51097.833333333336
2992,-50751.0
2993,-38875.49999999999
2994,-39706.5
2995,-46804.0
2996,-48520.5
2997,-37783.83333333333
2998,-47867.66666666667
2999,-50488.0
3000,-35748.0
3001,-55796.5
3002,-57161.83333333334
3003,-40705.83333333333
3004,-57728.66666666668
3005,-51072.66666666667
3006,-37364.0
3007,-41823.166666666664
3008,-41378.99999999999
3009,-30633.666666666664
3010,-52530.333333333336
3011,-43554.33333333333
3012,-40261.166666666664
3013,-48704.16666666666
3014,-43452.33333333333
3015,-45601.833333333336
3016,-37024.333333333336
3017,-44382.66666666667
3018,-49324.5
3019,-46529.5
3020,-40845.166666666664
3021,-40943.5
3022,-38634.5
3023,-44109.33333333333
3024,-47656.833333333336
3025,-55174.83333333333
3026,-45443.99999999999
3027,-47315.833333333336
3028,-40278.66666666667
3029,-41428.0
3030,-41689.833333333336
3031,-48647.833333333336
3032,-39997.99999999999
3033,-49838.333333333336
3034,-57683.666666666664
3035,-40830.0
3036,-61915.5
3037,-41332.33333333333
3038,-42245.0
3039,-51699.99999999999
3040,-37186.83333333333
3041,-37655.33333333333
3042,-49779.0
3043,-42905.66666666667
3044,-39528.00000000001
3045,-40456.83333333333
3046,-57899.166666666664
3047,-39975.16666666667
3048,-38903.16666666667
3049,-36227.66666666667
3050,-45865.00000000001
3051,-42373.166666666664
3052,-41197.333333333336
3053,-38276.0
3054,-41318.33333333333
3055,-43038.0
3056,-52406.00000000001
3057,-38530.333333333336
3058,-49856.666666666664
3059,-50659.33333333333
3060,-46191.99999999999
3061,-51101.666666666664
3062,-47299.33333333334
3063,-40565.0
3064,-49707.83333333333
3065,-50488.00000000001
3066,-39308.16666666667
3067,-44480.833333333336
3068,-43070.5
3069,-33178.49999999999
3070,-41251.333333333336
3071,-49421.166666666664
3072,-48731.83333333333
3073,-61425.166666666664
3074,-41233.16666666667
3075,-51776.666666666664
3076,-40056.5
3077,-48567.333333333336
3078,-38022.166666666664
3079,-48405.33333333333
3080,-45006.99999999999
3081,-36876.66666666667
3082,-42238.666666666664
3083,-41623.83333333333
3084,-38947.83333333333
3085,-43280.66666666666
3086,-50386.166666666664
3087,-43163.166666666664
3088,-51796.66666666667
3089,-42931.0
3090,-46666.333333333336
3091,-54318.833333333336
3092,-43040.83333333334
3093,-53189.83333333334
3094,-49491.33333333333
3095,-50265.333333333336
3096,-49784.166666666664
3097,-50009.166666666664
3098,-57239.666666666664
3099,-38781.5
3100,-36519.33333333333
3101,-41729.0
3102,-51078.833333333336
3103,-61098.666666666664
3104,-40010.16666666667
3105,-50448.5
3106,-39494.5
3107,-49213.5
3108,-40467.666666666664
3109,-59311.833333333336
3110,-51183.166666666664
3111,-48310.83333333333
3112,-44870.0
3113,-42894.33333333333
3114,-40687.833333333336
3115,-58664.66666666667
3116,-49482.33333333333
3117,-39987.5
3118,-51951.333333333336
3119,-48416.5
3120,-49523.66666666666
3121,-45730.5
3122,-60364.49999999999
3123,-36515.33333333333
3124,-42271.50000000001
3125,-50540.83333333333
3126,-45033.166666666664
3127,-39634.49999999999
3128,-52576.00000000001
3129,-46773.666666666664
3130,-38300.666666666664
3131,-53518.0
3132,-38288.33333333333
3133,-53135.0
3134,-49769.66666666667
3135,-54840.83333333334
3136,-41061.666666666664
3137,-51520.5
3138,-41398.66666666667
3139,-48754.166666666664
3140,-45909.833333333336
3141,-41073.16666666667
3142,-39782.16666666667
3143,-43521.33333333333
3144,-57867.0
3145,-51229.166666666664
3146,-52029.66666666668
3147,-40606.666666666664
3148,-49297.83333333333
3149,-53143.833333333336
3150,-33690.5
3151,-54157.99999999999
3152,-50589.0
3153,-57704.666666666664
3154,-48630.333333333336
3155,-44183.0
3156,-40668.0
3157,-42886.166666666664
3158,-37731.5
3159,-53389.166666666664
3160,-51470.5
3161,-52571.5
3162,-39868.16666666667
3163,-39714.66666666667
3164,-56468.16666666667
3165,-57312.16666666665
3166,-55662.0
3167,-48184.0
3168,-59315.99999999999
3169,-54101.0
3170,-48504.0
3171,-52885.666666666664
3172,-46183.333333333336
3173,-61618.5
3174,-51915.166666666664
3175,-40862.33333333333
3176,-62154.833333333336
3177,-51576.5
3178,-47365.0
3179,-46607.166666666664
3180,-45848.333333333336
3181,-56202.16666666667
3182,-48086.166666666664
3183,-51812.5
3184,-46663.166666666664
3185,-42143.5
3186,-39957.333333333336
3187,-39146.833333333336
3188,-51546.833333333336
3189,-56362.33333333333
3190,-45607.333333333336
3191,-46342.666666666664
3192,-35382.666666666664
3193,-52217.166666666664
3194,-52858.666666666664
3195,-52098.333333333336
3196,-54648.5
3197,-43972.666666666664
3198,-43404.0
3199,-48199.5
3200,-45062.0
3201,-61362.0
3202,-46513.666666666664
3203,-44582.0
3204,-45474.0
3205,-42578.333333333336
3206,-56931.33333333333
3207,-40678.83333333333
3208,-46985.666666666664
3209,-52218.33333333333
3210,-53072.166666666664
3211,-51503.5
3212,-43883.33333333333
3213,-39371.16666666667
3214,-51737.5
3215,-35975.666666666664
3216,-39727.66666666667
3217,-62252.5
3218,-57251.33333333333
3219,-46549.166666666664
3220,-44236.5
3221,-54979.333333333336
3222,-43628.99999999999
3223,-48143.83333333333
3224,-51914.66666666667
3225,-44557.166666666664
3226,-51929.0
3227,-48256.66666666667
3228,-39792.49999999999
3229,-59309.66666666667
3230,-44805.833333333336
3231,-44853.33333333334
3232,-51041.0
3233,-45133.833333333336
3234,-46086.5
3235,-33236.33333333333
3236,-38037.66666666667
3237,-57524.66666666667
3238,-42744.83333333333
3239,-49988.5
3240,-49696.833333333336
3241,-43897.0
3242,-37068.0
3243,-46577.83333333333
3244,-42681.5
3245,-58737.666666666664
3246,-54792.83333333333
3247,-41950.333333333336
3248,-55799.00000000001
3249,-36112.5
3250,-46570.5
3251,-54891.0
3252,-48056.99999999999
3253,-53848.833333333336
3254,-62468.99999999999
3255,-41905.83333333333
3256,-34402.83333333333
3257,-41354.5
3258,-35562.83333333333
3259,-59093.0
3260,-52760.49999999999
3261,-47485.33333333333
3262,-36600.0
3263,-57759.666666666664
3264,-46202.33333333333
3265,-66216.0
3266,-51812.5
3267,-47727.5
3268,-54480.833333333336
3269,-49926.166666666664
3270,-41645.50000000001
3271,-50624.0
3272,-45119.666666666664
3273,-51673.16666666667
3274,-60740.166666666664
3275,-44487.49999999999
3276,-54196.66666666667
3277,-53988.16666666667
3278,-43023.333333333336
3279,-46776.83333333334
3280,-47947.833333333336
3281,-36399.0
3282,-44127.16666666667
3283,-51781.83333333333
3284,-50791.66666666667
3285,-42984.83333333334
3286,-50389.0
3287,-53644.833333333336
3288,-46629.33333333333
3289,-42180.666666666664
3290,-33003.16666666667
3291,-42849.333333333336
3292,-44941.5
3293,-57842.666666666664
3294,-47264.0
3295,-47637.5
3296,-46262.833333333336
3297,-43881.66666666667
3298,-51752.166666666664
3299,-54479.0
3300,-49381.66666666666
3301,-43222.49999999999
3302,-42485.666666666664
3303,-57118.0
3304,-53675.66666666667
3305,-33976.16666666667
3306,-54281.5
3307,-48166.16666666667
3308,-39056.666666666664
3309,-49534.0
3310,-45158.333333333336
3311,-42548.5
3312,-49294.49999999999
3313,-48058.99999999999
3314,-52350.5
3315,-47765.83333333333
3316,-52965.33333333333
3317,-53327.833333333336
3318,-54415.166666666664
3319,-55423.33333333333
3320,-46418.33333333333
3321,-40738.33333333333
3322,-58697.166666666664
3323,-52489.83333333334
3324,-56645.166666666664
3325,-58038.66666666667
3326,-42991.833333333336
3327,-40811.49999999999
3328,-45736.166666666664
3329,-53216.666666666664
3330,-53276.666666666664
3331,-40239.333333333336
3332,-46988.5
3333,-41168.49999999999
3334,-47584.5
3335,-47492.666666666664
3336,-41141.166666666664
3337,-41710.333333333336
3338,-42807.66666666667
3339,-45719.833333333336
3340,-49678.833333333336
3341,-38483.33333333333
3342,-49421.666666666664
3343,-51776.83333333333
3344,-50823.5
3345,-36849.66666666667
3346,-33531.666666666664
3347,-55530.83333333333
3348,-41026.66666666667
3349,-56095.166666666664
3350,-43088.83333333333
3351,-49825.83333333333
3352,-61972.833333333336
3353,-66053.66666666666
3354,-61401.0
3355,-46629.83333333333
3356,-53308.5
3357,-52305.333333333336
3358,-41151.33333333333
3359,-50629.0
3360,-42333.166666666664
3361,-45574.16666666667
3362,-54583.166666666664
3363,-41575.666666666664
3364,-48044.5
3365,-42767.666666666664
3366,-53617.49999999999
3367,-58097.66666666667
3368,-57409.0
3369,-45239.49999999999
3370,-53437.833333333336
3371,-41996.333333333336
3372,-42899.49999999999
3373,-51938.83333333333
3374,-57281.166666666664
3375,-44982.166666666664
3376,-45909.5
3377,-47385.49999999999
3378,-56229.66666666666
3379,-37337.333333333336
3380,-60732.333333333336
3381,-39439.666666666664
3382,-38066.5
3383,-48740.5
3384,-47570.5
3385,-46847.833333333336
3386,-43690.16666666667
3387,-41046.5
3388,-37172.33333333333
3389,-55820.33333333333
3390,-46772.83333333333
3391,-51207.83333333334
3392,-54273.83333333333
3393,-44806.5
3394,-49911.333333333336
3395,-42955.66666666667
3396,-39474.00000000001
3397,-52151.83333333333
3398,-56865.33333333333
3399,-44008.5
3400,-45558.333333333336
3401,-36584.33333333333
3402,-50743.166666666664
3403,-49601.99999999999
3404,-45172.0
3405,-55488.666666666664
3406,-51304.50000000001
3407,-46716.50000000001
3408,-48335.666666666664
3409,-50369.833333333336
3410,-45437.5
3411,-44760.66666666667
3412,-40111.33333333333
3413,-38102.83333333333
3414,-40229.5
3415,-50873.16666666666
3416,-48788.83333333333
3417,-53953.33333333334
3418,-53276.16666666667
3419,-50213.33333333333
3420,-48495.333333333336
3421,-60225.83333333333
3422,-64863.666666666664
3423,-53451.49999999999
3424,-42364.166666666664
3425,-47288.666666666664
3426,-53219.16666666666
3427,-51540.66666666667
3428,-45419.16666666667
3429,-48139.66666666667
3430,-48985.833333333336
3431,-43753.333333333336
3432,-55267.83333333335
3433,-45238.666666666664
3434,-50914.0
3435,-42553.166666666664
3436,-66222.5
3437,-42933.166666666664
3438,-48668.5
3439,-45356.16666666667
3440,-35109.33333333333
3441,-46637.333333333336
3442,-61499.666666666664
3443,-48882.83333333333
3444,-49481.33333333333
3445,-55551.66666666667
3446,-58296.16666666667
3447,-39787.166666666664
3448,-51885.66666666666
3449,-50739.83333333333
3450,-45489.5
3451,-60650.33333333333
3452,-64645.666666666664
3453,-50072.83333333333
3454,-58352.166666666664
3455,-55141.666666666664
3456,-47905.33333333333
3457,-56049.16666666667
3458,-39233.66666666667
3459,-37979.50000000001
3460,-37034.66666666667
3461,-49837.666666666664
3462,-51084.333333333336
3463,-41666.5
3464,-48279.666666666664
3465,-33987.16666666667
3466,-58844.5
3467,-45290.666666666664
3468,-50751.666666666664
3469,-57685.833333333336
3470,-49793.16666666666
3471,-53846.333333333336
3472,-52969.50000000001
3473,-57543.166666666664
3474,-44368.33333333333
3475,-55500.66666666667
3476,-52369.83333333333
3477,-54508.5
3478,-40955.83333333333
3479,-43259.333333333336
3480,-43761.666666666664
3481,-44656.166666666664
3482,-44695.333333333336
3483,-47397.666666666664
3484,-39719.33333333333
3485,-29517.500000000004
3486,-44097.666666666664
3487,-30427.166666666664
3488,-48544.0
3489,-52719.33333333333
3490,-40405.166666666664
3491,-57540.833333333336
3492,-38467.66666666667
3493,-42352.0
3494,-53314.83333333333
3495,-32075.0
3496,-42038.666666666664
3497,-49746.00000000001
3498,-47862.666666666664
3499,-45000.5
3500,-46775.5
3501,-52639.833333333336
3502,-43564.16666666667
3503,-45142.333333333336
