,0
2605,-19441.913634876408
2606,-23642.631431063015
2607,-22167.19261284669
2608,-21298.251516938217
2609,-23980.865979750954
2610,-22648.369220058124
2611,-23789.15880374114
2612,-21318.67586568991
2613,-19843.340417067207
2614,-19889.72322948774
2615,-22724.554779728252
2616,-20189.64189970493
2617,-21228.900850335755
2618,-23819.906438072518
2619,-22782.938633561138
2620,-17527.803355773292
2621,-22236.392373840015
2622,-22656.178971529007
2623,-31066.706901431095
2624,-26789.3486635685
2625,-20790.428001681965
2626,-23147.202314813938
2627,-27360.266448458045
2628,-20461.772783001263
2629,-20629.963993072502
2630,-22407.106425682698
2631,-18231.548381447792
2632,-24076.80171867212
2633,-23436.59407734871
2634,-22822.21222118537
2635,-19576.845755179726
2636,-19092.710110465687
2637,-21616.690043687817
2638,-25257.834117949005
2639,-18732.231186985977
2640,-23789.429422100387
2641,-20513.706021745995
2642,-24430.5107943217
2643,-23069.550474206608
2644,-26296.602835416797
2645,-24485.246757864956
2646,-24846.927198251087
2647,-21238.596286416057
2648,-22631.095696926117
2649,-21696.429194053013
2650,-23364.466300884887
2651,-26577.296267310776
2652,-20475.038609941792
2653,-24082.415243585903
2654,-19774.59521349271
2655,-23348.59400705497
2656,-21820.936843752857
2657,-21254.102312723793
2658,-24424.38500678539
2659,-19923.83663721879
2660,-22778.321490764614
2661,-21698.521549185116
2662,-22616.758813818295
2663,-23657.896362741783
2664,-19250.857372919712
2665,-24309.43241836627
2666,-18655.44202621778
2667,-24659.94306659699
2668,-19152.127954602245
2669,-21926.918418129295
2670,-19081.17096865177
2671,-23597.288722356163
2672,-22521.45702830951
2673,-17990.53465660413
2674,-20918.987750450768
2675,-21042.14627448718
2676,-20502.098970135055
2677,-24803.790191253025
2678,-23462.133038322125
2679,-25277.334270675983
2680,-24725.51234408219
2681,-19229.890670577675
2682,-23689.943467458084
2683,-22237.311939080555
2684,-21963.433521310486
2685,-18457.35353054603
2686,-20964.49358137449
2687,-22266.552248318985
2688,-25084.94119870664
2689,-25579.928586244587
2690,-18539.812915802006
2691,-22988.3511600097
2692,-22678.22417942683
2693,-23702.415626605365
2694,-23318.98431607088
2695,-20665.72917151451
2696,-18835.234530448914
2697,-23542.08033951123
2698,-20514.29050938289
2699,-18698.977086027462
2700,-20532.46772722404
2701,-18405.54759609699
2702,-21980.037532130882
2703,-20648.87914371491
2704,-21468.498084346455
2705,-22259.118072589245
2706,-19549.53846291702
2707,-21374.838620702434
2708,-19618.385939359665
2709,-21868.852864265446
2710,-30246.133372584987
2711,-19794.658813397087
2712,-20408.6800386111
2713,-21963.328485091526
2714,-21971.328450044
2715,-20955.61952122052
2716,-20733.824450969696
2717,-22926.913279612858
2718,-20771.0186012586
2719,-22083.03868627549
2720,-24266.2110474507
2721,-20128.40776411692
2722,-24195.127948721245
2723,-19234.96609787146
2724,-24046.98191197713
2725,-20192.654925783474
2726,-22831.68974769116
2727,-19381.634297609326
2728,-24516.847804228462
2729,-22656.419644792873
2730,-19055.02437921365
2731,-18569.79197355112
2732,-20931.303962747257
2733,-21718.85003189246
2734,-21096.028445164357
2735,-25112.51398315033
2736,-22406.810360630356
2737,-21215.1083227396
2738,-21329.64409601688
2739,-16423.161149700485
2740,-22435.64550880592
2741,-20914.157993515328
2742,-23495.945036013916
2743,-22692.293850461643
2744,-22794.624145348873
2745,-22011.566562016804
2746,-28132.09714547793
2747,-23355.60630768537
2748,-25547.297355890274
2749,-26548.52680671215
2750,-20608.642205516502
2751,-21242.838796019558
2752,-27027.36128040155
2753,-20248.35312330722
2754,-20658.1626799504
2755,-17802.92042446136
2756,-18937.81773559252
2757,-20413.972124814987
2758,-24069.760077198356
2759,-20887.461356679603
2760,-22282.66510085265
2761,-25708.054123520847
2762,-26357.312211354565
2763,-20836.89632936319
2764,-22539.830572128307
2765,-19452.2696694533
2766,-23541.57720132669
2767,-23041.336915731416
2768,-22585.50617686908
2769,-21674.795865257584
2770,-21831.909310023
2771,-22977.92172423998
2772,-19936.78591318925
2773,-25176.191345254578
2774,-26808.024575352676
2775,-22583.76766467095
2776,-21648.796536525086
2777,-21922.07548411687
2778,-20582.75349561373
2779,-21125.659443895023
2780,-22747.213895559296
2781,-24640.489138841633
2782,-23946.636041402817
2783,-19071.854443868
2784,-18159.255659063667
2785,-16801.036731759705
2786,-21064.50509285927
2787,-24820.269782861073
2788,-23703.2734234333
2789,-20937.718051473308
2790,-25020.801721334465
2791,-20430.536539793015
2792,-23645.949486136436
2793,-22609.45124955973
2794,-20530.235802412033
2795,-22461.948585947353
2796,-18095.186307350792
2797,-21958.153251926098
2798,-25900.091034491856
2799,-22402.000416358314
2800,-22679.87260079384
2801,-25451.999839742974
2802,-27191.35437496503
2803,-18523.621766090386
2804,-24973.74593579768
2805,-19689.83148817221
2806,-17271.06326711178
2807,-23681.693599700928
2808,-21299.373115777966
2809,-23230.099127968148
2810,-20443.27644745509
2811,-23518.930714448292
2812,-22476.51372436683
2813,-23420.8932894071
2814,-21034.47689334552
2815,-24322.999642252926
2816,-22908.241601963833
2817,-27189.20023286343
2818,-25607.920995871238
2819,-25275.46225762367
2820,-24206.229521711663
2821,-19207.12653398514
2822,-19073.13043558597
2823,-19267.65347758928
2824,-20167.24655997753
2825,-20808.299774924908
2826,-24243.898537000023
2827,-26301.240445256233
2828,-20505.705828428276
2829,-19824.88240687052
2830,-21514.433510661118
2831,-18367.603099385895
2832,-23329.93937730789
2833,-25238.70955936113
2834,-21864.15282134216
2835,-19322.31624893347
2836,-19795.342888593674
2837,-19131.591002742454
2838,-18031.351476351425
2839,-24708.738860408466
2840,-23876.98086349169
2841,-21762.69291134675
2842,-21198.5244393746
2843,-20814.398186604183
2844,-22146.59087904294
2845,-22158.362790783256
2846,-19964.267814477294
2847,-26925.701097091034
2848,-25059.50343151887
2849,-24816.86052803199
2850,-22037.72794675827
2851,-21059.210784395535
2852,-24085.67722582817
2853,-18589.352782527614
2854,-22712.954328974098
2855,-21441.153884212174
2856,-21989.235363801323
2857,-23748.221092939384
2858,-26076.54139204819
2859,-25842.812341173485
2860,-26042.794582168262
2861,-18532.553873141605
2862,-19844.479303459328
2863,-23802.043722192444
2864,-24738.355779965714
2865,-22650.716194788623
2866,-24579.435040275253
2867,-23090.986416618023
2868,-22506.171211322147
2869,-25197.51776770751
2870,-24063.092469712105
2871,-18296.033951083817
2872,-24865.335076649986
2873,-17139.537807822227
2874,-23344.92687062423
2875,-18512.748224973675
2876,-24600.661203304928
2877,-21677.849846045174
2878,-25111.397019346557
2879,-23014.335574666664
2880,-26161.55696264904
2881,-20012.52968537807
2882,-21387.272164424256
2883,-22261.8120486339
2884,-24394.38776747386
2885,-23944.474272370342
2886,-22961.8529321154
2887,-20923.25935773054
2888,-23833.702129085857
2889,-20640.779531041786
2890,-26397.27225005627
2891,-23283.887105623875
2892,-23704.756830732025
2893,-23693.960404753685
2894,-21070.511583765354
2895,-20525.28941971064
2896,-22147.421794335056
2897,-22558.151388406754
2898,-26996.92034415403
2899,-20667.34859534104
2900,-21873.398831923798
2901,-25208.460179328922
2902,-22676.786533474926
2903,-23435.027886668842
2904,-25036.37996013959
2905,-23223.410874565438
2906,-22080.54386428992
2907,-21491.10393154621
2908,-21250.73259143034
2909,-22604.16822298368
2910,-21349.289715965588
2911,-25099.36642642815
2912,-23003.665655493736
2913,-21615.11706185341
2914,-22176.9977449576
2915,-22184.793396989506
2916,-22263.99181683859
2917,-23762.83236177762
2918,-19469.615854958698
2919,-22514.432435234397
2920,-25772.42623676856
2921,-20828.17900725205
2922,-21588.119927843418
2923,-23391.059235056247
2924,-21846.745320200924
2925,-19085.258648792904
2926,-27767.075241148472
2927,-25591.32280115287
2928,-21371.35339021683
2929,-22378.63161643346
2930,-20446.684871077538
2931,-22842.12586434683
2932,-22909.129282156628
2933,-20572.020411888756
2934,-20078.847191731136
2935,-21672.642924865086
2936,-16683.014347871143
2937,-23813.95492108663
2938,-21360.91388249398
2939,-20369.732926607136
2940,-18809.921415408448
2941,-20069.5208085378
2942,-21009.71170854569
2943,-20811.951556523636
2944,-21099.661823272698
2945,-22555.61007996401
2946,-22400.221571803093
2947,-20598.55282215277
2948,-23688.154868682228
2949,-26685.081709345173
2950,-24115.673034310326
2951,-20926.735876599945
2952,-20773.094016989075
2953,-22800.449033459026
2954,-24538.243826627728
2955,-24960.492556850113
2956,-25903.972451607387
2957,-24098.602236767612
2958,-19710.94014914831
2959,-24247.933789571136
2960,-23874.301989277203
2961,-20409.125893910725
2962,-19247.27276206016
2963,-19863.493779043354
2964,-20653.07144610087
2965,-21294.353617509205
2966,-21786.70615442594
2967,-22700.815173943844
2968,-24890.459769845005
2969,-27120.062305291493
2970,-22771.749937415116
2971,-21487.43216041725
2972,-21443.970023473106
2973,-24963.408873478566
2974,-20957.768525640167
2975,-25184.262156844143
2976,-26244.51071433226
2977,-24846.358059604965
2978,-18809.163504640263
2979,-22526.346256136898
2980,-23222.140302022297
2981,-23668.427529017124
2982,-26005.494544347122
2983,-22954.238784412544
2984,-24469.29930202166
2985,-22648.89310403664
2986,-20416.1116292874
2987,-22205.36504956087
2988,-22054.990075031914
2989,-20423.34495325883
2990,-25821.451384762924
2991,-19049.601299126945
2992,-19442.69454864661
2993,-20425.31528488795
2994,-19270.998776833218
2995,-24897.383128404614
2996,-23641.445379217468
2997,-24924.98616031805
2998,-20185.320255359013
2999,-21171.503580967583
3000,-21331.597391327232
3001,-17779.20620469252
3002,-20837.705017566692
3003,-22529.271512786545
3004,-18578.80829838912
3005,-22830.79742268721
3006,-23851.319874783356
3007,-22722.942142287888
3008,-21111.89671428998
3009,-19367.233750820164
3010,-19092.82333389918
3011,-19859.138641039535
3012,-23275.52359938622
3013,-20952.514596184094
3014,-21051.329200585693
3015,-24517.796728968624
3016,-21250.28154333432
3017,-22124.53415713707
3018,-22248.329764127735
3019,-24809.292922039822
3020,-19050.2555677096
3021,-21433.613946159683
3022,-22167.195431709297
3023,-20429.839976986244
3024,-21760.141893625252
3025,-21125.172471801437
3026,-22299.807826121647
3027,-20572.699682235718
3028,-20175.85414294402
3029,-24804.48381956418
3030,-17632.4932706356
3031,-17679.574819922447
3032,-19572.542593836788
3033,-19280.666391491883
3034,-26586.28943884373
3035,-20325.22286605834
3036,-21426.379966696102
3037,-22905.276843547817
3038,-21710.53903186321
3039,-19210.587847987812
3040,-22484.491484125458
3041,-21102.99882523219
3042,-19921.61608239015
3043,-24266.25213821729
3044,-19842.893208384525
3045,-21650.536401232086
3046,-19424.806790828705
3047,-17840.21574912468
3048,-20949.681687653072
3049,-20745.265533725422
3050,-18341.4667891264
3051,-31607.584426482517
3052,-26183.35380474727
3053,-23074.74322191874
3054,-24820.838919679318
3055,-19213.345798929528
3056,-22438.761331081387
3057,-27383.451867421463
3058,-23845.482816894855
3059,-20790.94216533502
3060,-22856.160377025615
3061,-20844.52048456669
3062,-29344.75390772025
3063,-20732.4858127435
3064,-26546.265124519654
3065,-25924.088728229202
3066,-23251.94045265516
3067,-20291.395463228226
3068,-22779.35650265216
3069,-23455.108548720684
3070,-23870.38679325581
3071,-24503.234421412155
3072,-19935.64834785462
3073,-20757.537714322414
3074,-22665.791168371834
3075,-24631.878370443974
3076,-21496.679500818256
3077,-18669.792824149135
3078,-22906.644439419102
3079,-21708.539311091106
3080,-20323.317114035282
3081,-20300.641234000523
3082,-25382.197669823956
3083,-26482.504748145737
3084,-19747.96155826251
3085,-21296.259296298027
3086,-23922.296320974823
3087,-21728.822111566857
3088,-27831.44910577934
3089,-22811.75944177311
3090,-21904.16229216257
3091,-20774.472799301144
3092,-21882.289267539985
3093,-20939.273238221802
3094,-20873.031529068947
3095,-18138.417035420734
3096,-20199.32427155972
3097,-24670.84931751092
3098,-21535.275849978123
3099,-20837.894612511
3100,-22085.68060851097
3101,-21197.456934531525
3102,-20487.43472878138
3103,-21169.63097135226
3104,-18618.379500667255
3105,-19807.503771225616
3106,-30840.86217347781
3107,-19756.867306152984
3108,-22316.944724957142
3109,-26265.16088263194
3110,-18550.388428449623
3111,-19797.97459379832
3112,-21150.50306034088
3113,-24403.20078921318
3114,-20819.27954602241
3115,-18987.153644919403
3116,-19482.943141182255
3117,-19808.959762533505
3118,-24390.145458102226
3119,-25113.185614069305
3120,-22463.48158323765
3121,-19503.69601480166
3122,-18317.380706548687
3123,-19348.704178373016
3124,-32769.01591414213
3125,-27069.235519488655
3126,-23817.777578512832
3127,-22452.950916091595
3128,-25466.75225949288
3129,-22792.4536913236
3130,-17833.18632845084
3131,-26378.3779305617
3132,-26143.403084397323
3133,-29263.728912154835
3134,-24025.226971864697
3135,-20223.64838306109
3136,-24703.111599365864
3137,-27868.85095304251
3138,-20616.501822749775
3139,-26311.152215441063
3140,-21462.248338937763
3141,-22452.234967807926
3142,-25791.640287518494
3143,-18272.84748184681
3144,-19449.306450088818
3145,-22637.586904327087
3146,-25562.0649009943
3147,-26827.47914210955
3148,-19462.774308641754
3149,-24603.53670211633
3150,-17924.06308579445
3151,-24126.09300939242
3152,-21032.483387867615
3153,-20858.926770051316
3154,-18259.01574206352
3155,-18926.80735119184
3156,-23211.43431389333
3157,-21305.784651835762
3158,-23248.502229650814
3159,-25649.51536492507
3160,-22639.273953954384
3161,-22481.004735906918
3162,-21655.06066008409
3163,-27185.1001465718
3164,-19718.848520318665
3165,-21176.815861105915
3166,-22002.925513227787
3167,-21105.048687179882
3168,-22781.540066997208
3169,-19307.2884174188
3170,-20549.143129070606
3171,-22924.60169867674
3172,-21920.534841934837
3173,-25651.24768984318
3174,-23505.781386415165
3175,-17475.704348206516
3176,-19635.958352247875
3177,-25586.161870996155
3178,-20329.773860454563
3179,-20728.719627857205
3180,-22577.441401918735
3181,-18858.102836529404
3182,-21397.33136192957
3183,-18806.919578512516
3184,-19052.116473833714
3185,-18489.411986827854
3186,-21059.959747314457
3187,-24741.794871052112
3188,-19055.62435948849
3189,-22832.512072761856
3190,-24692.792843143154
3191,-22487.917271137238
3192,-23595.354293068252
3193,-23427.842716018364
3194,-24127.07475723823
3195,-23744.64061021805
3196,-25748.908690492317
3197,-22832.441710631054
3198,-23996.54247490565
3199,-21358.485917290054
3200,-16340.722602168715
3201,-19737.656840562828
3202,-20125.640111128487
3203,-20000.06189537048
3204,-28515.070216854412
3205,-19049.643393596012
3206,-21217.036968231198
3207,-21701.02624122302
3208,-17078.466587622956
3209,-24464.301474293075
3210,-20158.123826384544
3211,-24098.77759126822
3212,-19319.378385841854
3213,-20594.73957339922
3214,-20714.497437715527
3215,-23368.348373572044
3216,-23032.431933005653
3217,-22138.62838665644
3218,-23925.394950191177
3219,-21852.18867472808
3220,-23547.381271600716
3221,-21035.906853596367
3222,-23060.847705960274
3223,-18234.679139018055
3224,-21689.186096747726
3225,-22401.42605821292
3226,-21652.777495940532
3227,-23615.51254459222
3228,-20831.57769711813
3229,-22426.218766291942
3230,-24893.223018765446
3231,-23335.576626141872
3232,-21965.997177680325
3233,-18625.093882918358
3234,-22323.67630104224
3235,-24089.808282335598
3236,-22783.95846410592
3237,-24490.613756020863
3238,-18241.876715501152
3239,-24217.566135525703
3240,-19175.91123274963
3241,-18854.418502449993
3242,-21518.48369956017
3243,-25815.036503712337
3244,-16427.060748338696
3245,-19762.223468105007
3246,-18027.52588240305
3247,-22250.505469044052
3248,-21107.291802247364
3249,-21212.851796627045
3250,-19698.20844209194
3251,-23172.956132352352
3252,-21727.5373862187
3253,-19698.927622040108
3254,-25832.799052715305
3255,-24256.043442845337
3256,-22597.49286798636
3257,-26989.23182028533
3258,-23711.11480353276
3259,-21636.90484340985
3260,-18780.826908032093
3261,-19297.683132131893
3262,-19900.301761786148
3263,-23863.04336218039
3264,-27638.653712391857
3265,-19317.716610948242
3266,-24226.661659002308
3267,-16863.165916522343
3268,-24642.92201352119
3269,-20719.61258844535
3270,-19653.270177841187
3271,-22738.184174219772
3272,-19286.30515782039
3273,-17461.97284372648
3274,-25664.222700754803
3275,-23872.450428922974
3276,-22711.394721587505
3277,-24985.382180094726
3278,-24152.405028005436
3279,-24669.00126179058
3280,-29549.128657698628
3281,-24899.595742106423
3282,-20729.697149753574
3283,-27355.041126290962
3284,-19569.210563540462
3285,-19057.410502354305
3286,-23224.659054100513
3287,-21051.27913383644
3288,-23158.91478157044
3289,-29299.591895600162
3290,-21062.332473754886
3291,-23031.93924999237
3292,-23573.074386040364
3293,-26074.959724227585
3294,-25983.573162674908
3295,-21916.096257328987
3296,-18152.839217940968
3297,-18803.546385844547
3298,-26829.478107849758
3299,-22462.017874399826
3300,-19703.64560055733
3301,-21114.243673761684
3302,-24608.543300112095
3303,-20758.473255157474
3304,-22017.390527764954
3305,-27072.167066534363
3306,-27685.601923902836
3307,-23278.51003396511
3308,-23663.911933064468
3309,-23126.691167831417
3310,-20296.493662556008
3311,-23439.358220378555
3312,-24100.97123946746
3313,-24278.299872001015
3314,-21894.157358487442
3315,-24037.491000930473
3316,-21129.773910800617
3317,-21471.726509968445
3318,-23136.143075982734
3319,-17124.275940696392
3320,-23031.29994948705
3321,-24756.425840457287
3322,-25250.99058087668
3323,-22793.856382648155
3324,-21434.662455558773
3325,-22136.82753872872
3326,-25247.27787343661
3327,-22869.015735586483
3328,-21772.456167380024
3329,-19195.00358390808
3330,-27268.88795435429
3331,-22108.033409317337
3332,-22887.563249071438
3333,-24465.6110115846
3334,-18653.733252088237
3335,-20958.901492516194
3336,-22846.487102548275
3337,-22988.89580452442
3338,-19839.720154960953
3339,-19698.920735637344
3340,-24367.10913829008
3341,-18962.878832101826
3342,-20466.809878985092
3343,-22717.953270236652
3344,-21384.38288160165
3345,-22303.11695412795
3346,-23691.51491947969
3347,-21649.87505054473
3348,-25350.99776673317
3349,-23336.69199776648
3350,-22807.750949859626
3351,-25849.82300627232
3352,-19999.117111086845
3353,-23237.716274539634
3354,-27853.397705415897
3355,-24091.081816315647
3356,-23448.446937362354
3357,-25991.233896334972
3358,-23760.556030551594
3359,-24626.358820835754
3360,-23367.458729664493
3361,-21411.92297887802
3362,-19805.473099191982
3363,-20263.832624793053
3364,-19986.466331879306
3365,-24998.466394464172
3366,-25557.85152085622
3367,-24240.46560633183
3368,-22354.311111768096
3369,-24427.44893038272
3370,-17482.30387075742
3371,-22856.43820103011
3372,-21600.224625945095
3373,-23658.23610536257
3374,-20987.442933400474
3375,-22634.16074387233
3376,-21408.217616955437
3377,-19079.547647674877
3378,-21924.19899749756
3379,-23637.330849647526
3380,-21087.718894998226
3381,-19843.858100811638
3382,-23433.516136566792
3383,-23287.165131648384
3384,-23286.28539840381
3385,-20474.061949173607
3386,-25710.43566950163
3387,-21453.399059136707
3388,-20428.791993260384
3389,-21565.309021790832
3390,-18911.763652880985
3391,-22823.693923433628
3392,-24990.700891693436
3393,-20978.8964057366
3394,-20384.261050820347
3395,-19666.703553716343
3396,-21153.577039758362
3397,-24123.589159528427
3398,-22838.507501482967
3399,-20204.54980321725
3400,-22303.192344109208
3401,-25181.497627298024
3402,-20539.216493050255
3403,-24882.106655875843
3404,-21759.067763209347
3405,-23587.99244527023
3406,-23082.033609628685
3407,-17301.15502830347
3408,-25196.15340721607
3409,-18183.192832032833
3410,-24401.416179855667
3411,-21600.21558801333
3412,-21212.600972572967
3413,-21654.00255346298
3414,-20318.564852754273
3415,-22506.665318290394
3416,-21707.70655159155
3417,-26715.18728160858
3418,-20060.695768038426
3419,-20142.3782602946
3420,-19527.4146951437
3421,-24468.881245334942
3422,-23466.64397585392
3423,-19739.1783400774
3424,-18074.937702794872
3425,-22330.965277751297
3426,-21954.624385317165
3427,-21073.588925441112
3428,-21677.22001437346
3429,-24333.50003977617
3430,-24234.225263118744
3431,-18711.87357759475
3432,-19540.030282139774
3433,-21456.826366623245
3434,-25194.93607580663
3435,-25283.17761961619
3436,-19685.048681497574
3437,-25757.18207478523
3438,-23830.23242310683
3439,-24763.36424986521
3440,-21181.780140042305
3441,-21747.71551922957
3442,-24716.06636464595
3443,-20826.647420803696
3444,-22659.803482651707
3445,-21473.572426716484
3446,-19385.41488627593
3447,-22138.503634134926
3448,-21614.59602769215
3449,-21857.032178719837
3450,-20558.121754984055
3451,-24569.65152974924
3452,-21561.616660396256
3453,-25014.102896571163
3454,-22304.306466937065
3455,-20468.00100970268
3456,-23483.947521448135
3457,-20553.584728399906
3458,-24366.75912884871
3459,-19745.62428875764
3460,-22267.915249149002
3461,-20786.05606178442
3462,-21956.648489038158
3463,-18043.67567650477
3464,-24813.028630057976
3465,-22844.80447836717
3466,-23915.608299771953
3467,-20291.70550847053
3468,-20734.62855025133
3469,-21004.967804749795
3470,-18579.221035083126
3471,-19301.7340520223
3472,-23489.641477862995
3473,-25565.031849304833
3474,-20258.559722026184
3475,-21018.467410465077
3476,-20870.469694614407
3477,-22993.301668604214
3478,-23660.917795817055
3479,-21234.983739296593
3480,-21944.58974866072
3481,-23657.032910704616
3482,-23069.436539053913
3483,-21051.42274173101
3484,-18186.352368911106
3485,-21052.086665034287
3486,-19791.567910273872
3487,-18161.932804266613
3488,-23155.384887536362
3489,-22891.145098805424
3490,-21742.081320921585
3491,-22869.284922281906
3492,-20831.71158119042
3493,-20477.052596886955
3494,-21180.88900295894
3495,-24190.900387247406
3496,-24680.57744224866
3497,-27432.85111931961
3498,-22707.248349030815
3499,-23810.663538614906
3500,-25279.303518613182
3501,-24369.06082630157
3502,-18290.881359457973
3503,-24701.046084483463
3504,-20144.53051328659
3505,-19860.57261765003
3506,-22245.56678299109
3507,-21933.734169801075
3508,-20859.890161991116
3509,-21818.79078404108
3510,-23090.26543700695
3511,-24234.46624394258
3512,-19313.017065525062
3513,-23000.72600837549
3514,-22292.174529353786
3515,-25968.48881010214
3516,-20121.676075259842
3517,-19438.608602086708
3518,-20075.065112352375
3519,-22527.18059418599
3520,-20503.508372426033
3521,-20712.267221967384
3522,-22014.682089308888
3523,-23252.4340518713
3524,-23612.81296622752
3525,-20119.902137955032
3526,-21672.4386532704
3527,-23044.578538338348
3528,-22069.010500192642
3529,-19341.55352171262
3530,-20500.99841694036
3531,-22758.099530220035
3532,-19173.744828502342
3533,-24152.13558944066
3534,-20904.429392457012
3535,-19006.720634579662
3536,-21668.09172058105
3537,-19721.334305365883
3538,-20297.134671409924
3539,-25376.19055656593
3540,-20625.53281827768
3541,-21112.196499943726
3542,-24451.160258293145
3543,-19828.59356486798
3544,-26166.39539130529
3545,-26350.30072621505
3546,-23260.985691666607
3547,-19651.267581899967
3548,-22415.686999797817
3549,-25081.30542194843
3550,-20330.88532892863
3551,-19857.26377665997
3552,-21214.36026469867
3553,-19018.48238130411
3554,-22706.62923492988
3555,-22927.17534355322
3556,-20065.903119564056
3557,-20754.918840487797
3558,-20014.312144557633
3559,-25188.59578005474
3560,-21307.282864610355
3561,-21232.190389951073
3562,-17704.83429531257
3563,-22997.474214752507
3564,-22754.195027391113
3565,-20220.578724145882
3566,-19855.38773290316
3567,-20424.381289720528
3568,-20199.73750154178
3569,-17902.399074872334
3570,-24765.15151087443
3571,-22324.590656816963
3572,-21215.476243654888
3573,-21802.935344616577
3574,-20889.138267358147
3575,-21375.88595890999
3576,-20228.92336515585
3577,-25956.595317721363
3578,-24246.178579886757
3579,-18302.83032472929
3580,-24216.160807847977
3581,-23287.36922369401
3582,-19044.78440109888
3583,-23826.497335036594
3584,-22536.454415162407
3585,-22804.882539192837
3586,-21390.649567763012
3587,-18329.37367661794
3588,-22833.016037027042
3589,-24714.016770164173
3590,-18754.2915742
3591,-22990.67501425744
3592,-19629.80331170559
3593,-24426.857712189354
3594,-22323.406411608066
3595,-23911.609502553943
3596,-22302.173887610435
3597,-22699.252011338882
3598,-23377.58987605571
3599,-27874.4570914507
3600,-24345.27278804779
3601,-19457.839220245674
3602,-20269.27359171709
3603,-27279.40455448628
3604,-26761.027886907257
3605,-18953.86127181848
3606,-25731.573081096023
3607,-20577.631094376247
3608,-25028.980824152633
3609,-26051.630757927895
3610,-21555.246735334393
3611,-18404.49261220296
3612,-21376.59643399715
3613,-26385.635758638386
3614,-24588.550332784653
3615,-17780.8375351429
3616,-21343.521357615784
3617,-23512.66228377819
3618,-25713.292410016067
3619,-19185.39392515023
3620,-22642.06774580479
3621,-23516.27175048987
3622,-21191.875496109325
3623,-19735.486753662426
3624,-24035.114868680637
3625,-27413.343385299046
3626,-24532.99724817276
3627,-17912.915528257687
3628,-19545.204300999638
3629,-21487.99058401584
3630,-24464.21302700042
3631,-19602.608464837074
3632,-24518.532195210453
3633,-20238.99724388123
3634,-18112.303524971005
3635,-20848.25389186541
3636,-21121.687371452652
3637,-19614.87241693338
3638,-23440.51110569637
3639,-19758.858836213745
3640,-20589.520358125374
3641,-23486.454746365544
3642,-19645.38028653463
3643,-19788.60138253371
3644,-22053.15214192867
3645,-26475.45023067793
3646,-24223.518107930813
3647,-23111.505784948662
3648,-23589.921656330425
3649,-26023.65772513548
3650,-22041.926124771424
3651,-19756.020687937733
3652,-20761.456496755276
3653,-22632.120855450634
3654,-23183.47003686427
3655,-19130.71129910151
3656,-20105.504273056984
3657,-22740.503947099052
3658,-20601.112060189247
3659,-21183.394109884906
3660,-22683.258571624756
3661,-26594.797441283863
3662,-19474.05878635247
3663,-22997.93414390087
3664,-22749.581395427387
3665,-24043.346789360046
3666,-23822.08950368564
3667,-24269.06638820967
3668,-19862.013485670093
3669,-23414.05480492115
3670,-22220.026887734737
3671,-21899.843724211052
3672,-23631.326333920162
3673,-21839.621840119362
3674,-23166.708317796387
3675,-21622.456785480175
3676,-23088.074244896576
3677,-21002.260731935505
3678,-23684.028854688004
3679,-20077.14587652683
3680,-19485.254589239757
3681,-23519.274015307423
3682,-24374.53602409363
3683,-26914.761936585117
3684,-26960.474573055904
3685,-21242.31474455197
3686,-22023.087043921158
3687,-23106.87920713425
3688,-22670.30966198444
3689,-23193.802592635147
3690,-17395.63212589423
3691,-23339.58956293265
3692,-19789.61891202132
3693,-23228.81625612577
3694,-18574.916833599404
3695,-23301.958661595985
3696,-21587.571885188427
3697,-23871.6949232022
3698,-22961.27220682303
3699,-22413.624987701576
3700,-26211.409004767735
3701,-21916.148793101307
3702,-24219.304156621296
3703,-19531.856481075283
3704,-20437.75270835558
3705,-20381.763922691345
3706,-20996.173619747166
3707,-23798.42149206003
3708,-18149.363743662834
3709,-21388.21697505316
3710,-20100.95361189047
3711,-21965.179851333294
3712,-23593.89165580273
3713,-21632.33775293827
3714,-25209.281184832253
3715,-21733.415849864476
3716,-21578.574411630634
3717,-21224.550042748455
3718,-21720.5644316276
3719,-21866.016983707745
3720,-24863.994931340207
3721,-23803.44100709756
3722,-22123.112157523632
3723,-23940.84809557597
3724,-19947.90370543798
3725,-19142.284775455795
3726,-20372.015834967293
3727,-24226.749964197472
3728,-18204.156257430714
3729,-24485.32598737875
3730,-23419.443317333855
3731,-22723.183246215183
3732,-22871.856895367295
3733,-23755.25243596236
3734,-25324.23405253887
3735,-23868.834549903873
3736,-22666.4538787802
3737,-18387.157578070965
3738,-20927.039916435886
3739,-24660.117589235306
3740,-22826.717947642006
3741,-26490.34403443336
3742,-21468.72416909536
3743,-21852.045492788155
3744,-24744.00083180269
3745,-21375.623904466636
3746,-21175.191890557602
3747,-22686.69940102101
3748,-19593.163664221764
3749,-19823.380750219025
3750,-20517.142907857895
3751,-18992.262935280804
3752,-22619.52007639409
3753,-23112.06631827354
3754,-20316.88015468915
3755,-22977.985206286106
3756,-22088.977287848786
3757,-22800.576116959255
3758,-21059.25612024466
3759,-19887.166316032402
3760,-24301.772409598037
3761,-19321.08710590998
3762,-22819.414610981945
3763,-22182.360799233113
3764,-19851.168301582333
3765,-20906.070485631615
3766,-23067.750109791756
3767,-24174.437313238774
3768,-22090.332656820614
3769,-19640.065286715824
3770,-25332.407277862232
