,0
2454,-42276.166666666664
2455,-45131.0
2456,-38605.666666666664
2457,-41238.5
2458,-51065.166666666664
2459,-48640.833333333336
2460,-44156.666666666664
2461,-44345.5
2462,-44161.333333333336
2463,-49539.666666666664
2464,-41884.0
2465,-45130.333333333336
2466,-47132.5
2467,-49060.33333333333
2468,-51154.33333333334
2469,-54054.0
2470,-45975.33333333334
2471,-53581.333333333336
2472,-49991.333333333336
2473,-42409.833333333336
2474,-41768.333333333336
2475,-44390.66666666667
2476,-42171.66666666667
2477,-40550.5
2478,-41376.33333333333
2479,-41979.49999999999
2480,-45359.83333333334
2481,-54292.50000000001
2482,-45734.49999999999
2483,-43786.166666666664
2484,-41715.33333333333
2485,-55472.83333333333
2486,-41776.0
2487,-43912.83333333332
2488,-45568.16666666666
2489,-47021.66666666667
2490,-43031.333333333336
2491,-38773.5
2492,-41099.66666666667
2493,-45083.5
2494,-45970.0
2495,-42680.33333333334
2496,-55941.333333333336
2497,-49420.50000000001
2498,-43831.33333333334
2499,-52861.333333333336
2500,-43257.0
2501,-46165.83333333333
2502,-42281.16666666665
2503,-40720.83333333333
2504,-42828.5
2505,-67791.00000000001
2506,-37012.0
2507,-38763.66666666667
2508,-43846.83333333334
2509,-40225.833333333336
2510,-45633.33333333333
2511,-56106.16666666667
2512,-41016.83333333333
2513,-42539.333333333336
2514,-53407.0
2515,-36962.33333333333
2516,-39650.166666666664
2517,-52392.83333333333
2518,-44507.0
2519,-43985.166666666664
2520,-48409.0
2521,-40081.666666666664
2522,-52316.66666666667
2523,-48600.00000000001
2524,-41822.833333333336
2525,-46945.833333333336
2526,-37597.33333333333
2527,-52868.666666666664
2528,-40796.16666666667
2529,-41426.66666666667
2530,-41572.16666666667
2531,-38659.16666666667
2532,-44034.99999999999
2533,-48280.5
2534,-41924.666666666664
2535,-44232.833333333336
2536,-43542.16666666667
2537,-43292.5
2538,-42686.333333333336
2539,-40263.66666666666
2540,-42871.5
2541,-49100.833333333336
2542,-47433.83333333334
2543,-61947.333333333336
2544,-38876.333333333336
2545,-38987.0
2546,-43822.83333333333
2547,-39748.666666666664
2548,-41606.166666666664
2549,-38160.16666666667
2550,-42150.333333333336
2551,-39101.166666666664
2552,-36859.333333333336
2553,-36237.83333333334
2554,-37423.49999999999
2555,-37811.333333333336
2556,-37566.83333333335
2557,-41682.83333333334
2558,-37445.166666666664
2559,-55625.0
2560,-48002.50000000001
2561,-37390.166666666664
2562,-40598.83333333333
2563,-37813.33333333333
2564,-42409.666666666664
2565,-37220.66666666666
2566,-40146.5
2567,-43436.0
2568,-40486.5
2569,-38437.166666666664
2570,-37348.50000000001
2571,-34962.833333333336
2572,-40572.16666666667
2573,-29465.166666666668
2574,-36927.16666666667
2575,-37046.16666666667
2576,-36086.0
2577,-43280.166666666664
2578,-35702.166666666664
2579,-42429.66666666667
2580,-34334.83333333334
2581,-34819.166666666664
2582,-37551.333333333336
2583,-35925.0
2584,-33370.33333333333
2585,-38574.333333333336
2586,-36118.833333333336
2587,-38944.166666666664
2588,-33822.833333333336
2589,-34898.0
2590,-35605.833333333336
2591,-38693.16666666666
2592,-36584.83333333333
2593,-35329.0
2594,-40836.5
2595,-34087.83333333332
2596,-40490.166666666664
2597,-39611.833333333336
2598,-34759.33333333333
2599,-37408.33333333333
2600,-33800.83333333333
2601,-35800.833333333336
2602,-39688.5
2603,-35534.83333333333
2604,-36095.50000000001
2605,-33199.49999999999
2606,-36708.833333333336
2607,-34757.0
2608,-34502.83333333334
2609,-42687.16666666667
2610,-34244.5
2611,-44873.33333333333
2612,-44673.0
2613,-31897.333333333336
2614,-37595.0
2615,-38167.666666666664
2616,-40919.833333333336
2617,-33608.666666666664
2618,-32647.5
2619,-38045.33333333333
2620,-33073.0
2621,-34578.5
2622,-34464.83333333333
2623,-33554.33333333332
2624,-37511.666666666664
2625,-35510.50000000001
2626,-36480.49999999999
2627,-41604.5
2628,-34015.0
2629,-35786.66666666667
2630,-40081.66666666667
2631,-36537.166666666664
2632,-38549.333333333336
2633,-31226.666666666664
2634,-44402.66666666667
2635,-34916.166666666664
2636,-34327.833333333336
2637,-36999.5
2638,-34917.66666666666
2639,-39119.666666666664
2640,-33305.16666666667
2641,-46895.666666666664
2642,-33002.5
2643,-34907.333333333336
2644,-40104.0
2645,-34015.83333333333
2646,-36754.333333333336
2647,-34042.33333333333
2648,-34315.99999999999
2649,-32881.66666666667
2650,-37166.0
2651,-39100.0
2652,-34659.833333333336
2653,-37829.166666666664
2654,-32962.66666666667
2655,-35369.99999999999
2656,-34730.83333333333
2657,-38886.50000000001
2658,-37915.833333333336
2659,-36189.333333333336
2660,-34608.99999999999
2661,-35813.666666666664
2662,-35851.33333333333
2663,-34691.5
2664,-35180.16666666667
2665,-32693.999999999996
2666,-35770.5
2667,-43268.16666666667
2668,-29573.66666666667
2669,-33734.16666666667
2670,-35380.83333333334
2671,-46221.66666666667
2672,-30752.33333333334
2673,-33554.83333333333
2674,-35816.833333333336
2675,-33228.99999999999
2676,-31335.333333333336
2677,-37610.33333333333
2678,-30651.66666666666
2679,-41011.000000000015
2680,-34909.0
2681,-32799.5
2682,-30191.666666666668
2683,-42926.166666666664
2684,-33789.66666666666
2685,-41626.16666666667
2686,-33272.0
2687,-36457.666666666686
2688,-36261.33333333332
2689,-38809.5
2690,-30958.833333333325
2691,-33127.66666666667
2692,-30159.833333333332
2693,-35714.33333333333
2694,-46757.33333333333
2695,-41114.0
2696,-43952.5
2697,-35611.0
2698,-33553.166666666664
2699,-37762.666666666664
2700,-32046.5
2701,-31565.833333333325
2702,-40377.49999999999
2703,-34685.5
2704,-30726.833333333336
2705,-32166.333333333332
2706,-35747.0
2707,-32960.333333333314
2708,-43945.999999999985
2709,-37692.83333333333
2710,-37292.166666666664
2711,-38971.333333333336
2712,-37585.83333333334
2713,-40254.333333333336
2714,-31457.66666666667
2715,-34008.83333333334
2716,-33410.33333333333
2717,-42018.99999999999
2718,-32626.833333333336
2719,-35823.833333333336
2720,-44015.83333333333
2721,-35230.16666666666
2722,-30311.333333333332
2723,-39661.33333333333
2724,-33002.5
2725,-42051.333333333336
2726,-39042.00000000001
2727,-31640.166666666664
2728,-39305.833333333336
2729,-44327.00000000001
2730,-30929.333333333332
2731,-33289.333333333336
2732,-29267.166666666664
2733,-36647.16666666666
2734,-38038.16666666667
2735,-31282.166666666668
2736,-34683.33333333332
2737,-30251.333333333332
2738,-37469.33333333332
2739,-35173.166666666664
2740,-29548.5
2741,-30471.66666666667
2742,-34324.0
2743,-54348.333333333336
2744,-31280.5
2745,-32711.5
2746,-37143.16666666667
2747,-34201.666666666664
2748,-32719.333333333336
2749,-34152.333333333336
2750,-38425.33333333333
2751,-46228.833333333336
2752,-36110.99999999999
2753,-48897.5
2754,-29151.666666666664
2755,-35990.16666666666
2756,-46183.0
2757,-42300.0
2758,-33623.16666666666
2759,-45446.0
2760,-40858.33333333333
2761,-34933.5
2762,-32435.999999999996
2763,-37585.00000000001
2764,-42585.833333333336
2765,-33696.33333333333
2766,-37019.5
2767,-31359.500000000004
2768,-37295.50000000001
2769,-42890.66666666667
2770,-41673.666666666664
2771,-50768.0
2772,-34908.666666666664
2773,-38328.0
2774,-39177.666666666664
2775,-42050.99999999999
2776,-37048.833333333336
2777,-39644.833333333336
2778,-37246.833333333336
2779,-48448.166666666664
2780,-32585.166666666668
2781,-56904.0
2782,-37108.83333333333
2783,-48302.5
2784,-43939.833333333336
2785,-32537.833333333332
2786,-35180.0
2787,-45805.666666666664
2788,-36425.16666666666
2789,-64430.5
2790,-38941.00000000001
2791,-49875.333333333336
2792,-54906.5
2793,-60553.66666666667
2794,-53955.16666666667
2795,-47952.166666666664
2796,-56336.83333333334
2797,-46937.666666666664
2798,-52190.16666666667
2799,-37438.0
2800,-49952.5
2801,-64397.83333333333
2802,-58271.5
2803,-37737.33333333333
2804,-43779.33333333334
2805,-56644.66666666666
2806,-39856.333333333336
2807,-46735.33333333333
2808,-52575.333333333336
2809,-49690.0
2810,-52815.333333333336
2811,-61666.49999999999
2812,-46010.5
2813,-50311.833333333336
2814,-48561.333333333336
2815,-60050.33333333333
2816,-57380.666666666664
2817,-72565.33333333334
2818,-47558.66666666667
2819,-58857.166666666664
2820,-53219.666666666664
2821,-45077.166666666664
2822,-56261.5
2823,-41448.99999999999
2824,-50193.333333333336
2825,-50927.5
2826,-56906.833333333336
2827,-58651.5
2828,-46109.0
2829,-39896.166666666664
2830,-63172.5
2831,-50510.333333333336
2832,-72394.83333333333
2833,-43010.16666666667
2834,-53657.833333333336
2835,-34938.166666666664
2836,-41930.5
2837,-50716.66666666667
2838,-41287.0
2839,-40863.5
2840,-52847.5
2841,-56401.33333333332
2842,-45848.99999999999
2843,-61067.666666666664
2844,-58041.0
2845,-44961.99999999999
2846,-48193.0
2847,-44529.83333333334
2848,-65128.166666666664
2849,-51529.000000000015
2850,-59667.666666666664
2851,-43693.833333333336
2852,-60385.83333333332
2853,-57341.33333333334
2854,-38244.166666666664
2855,-48755.166666666664
2856,-44442.333333333336
2857,-48008.5
2858,-50859.833333333336
2859,-37603.16666666666
2860,-47741.0
2861,-59286.5
2862,-62909.66666666667
2863,-42690.83333333333
2864,-30449.999999999993
2865,-45684.33333333333
2866,-42161.333333333336
2867,-39192.833333333336
2868,-45542.0
2869,-55947.5
2870,-54105.99999999999
2871,-53609.49999999999
2872,-56316.333333333336
2873,-46417.166666666664
2874,-54653.99999999999
2875,-47289.166666666664
2876,-53399.166666666664
2877,-45062.5
2878,-41559.0
2879,-41076.83333333333
2880,-40842.16666666667
2881,-62410.833333333336
2882,-38836.0
2883,-37483.16666666667
2884,-57630.00000000001
2885,-40224.0
2886,-44353.833333333336
2887,-41922.00000000001
2888,-42615.333333333336
2889,-32490.500000000004
2890,-53720.333333333336
2891,-53920.666666666664
2892,-43680.66666666667
2893,-44211.83333333333
2894,-48402.5
2895,-41794.5
2896,-31734.333333333336
2897,-36831.166666666664
2898,-36549.666666666664
2899,-56510.83333333333
2900,-53903.666666666664
2901,-37318.0
2902,-37119.49999999999
2903,-58154.50000000001
2904,-43498.666666666664
2905,-43882.16666666667
2906,-52413.33333333333
2907,-47009.66666666667
2908,-49410.16666666667
2909,-40193.16666666667
2910,-44140.83333333333
2911,-45424.166666666664
2912,-50257.0
2913,-49348.0
2914,-49006.333333333336
2915,-50691.33333333333
2916,-41054.333333333336
2917,-56152.5
2918,-53280.166666666664
2919,-43535.5
2920,-43148.333333333336
2921,-37445.833333333336
2922,-36941.333333333336
2923,-39966.83333333333
2924,-38489.5
2925,-66625.66666666667
2926,-41908.00000000001
2927,-32604.166666666668
2928,-50388.5
2929,-38362.333333333336
2930,-46664.0
2931,-54443.33333333333
2932,-51819.33333333333
2933,-43495.66666666667
2934,-44267.166666666664
2935,-46237.0
2936,-40064.00000000001
2937,-42701.333333333336
2938,-33721.33333333333
2939,-38106.0
2940,-47764.5
2941,-33438.166666666664
2942,-44841.5
2943,-39482.333333333336
2944,-70190.0
2945,-31199.999999999993
2946,-57966.49999999999
2947,-52075.83333333333
2948,-63084.833333333336
2949,-49403.333333333336
2950,-41411.166666666664
2951,-50407.666666666664
2952,-41708.99999999999
2953,-34720.166666666664
2954,-35235.5
2955,-57204.66666666667
2956,-36986.333333333336
2957,-57851.16666666667
2958,-58411.0
2959,-59055.666666666664
2960,-50701.166666666664
2961,-44466.0
2962,-35209.83333333333
2963,-52423.33333333333
2964,-45012.833333333336
2965,-43592.66666666667
2966,-56568.333333333336
2967,-44972.166666666664
2968,-51552.66666666666
2969,-39715.33333333333
2970,-56764.83333333333
2971,-33483.833333333336
2972,-38717.0
2973,-29387.499999999996
2974,-37056.5
2975,-48695.83333333333
2976,-59368.333333333336
2977,-34497.0
2978,-31592.499999999996
2979,-29985.666666666668
2980,-36851.333333333336
2981,-28847.000000000004
2982,-30560.333333333336
2983,-35443.33333333335
2984,-29860.16666666666
2985,-38491.5
2986,-35320.666666666664
2987,-35892.83333333333
2988,-32645.166666666664
2989,-31361.166666666675
2990,-31545.66666666666
2991,-32335.0
2992,-36906.166666666664
2993,-35972.666666666664
2994,-32321.66666666667
2995,-32376.666666666668
2996,-32120.66666666666
2997,-37566.5
2998,-31085.000000000004
2999,-34784.83333333334
3000,-28939.000000000007
3001,-36790.666666666664
3002,-31563.500000000004
3003,-36985.99999999999
3004,-44002.33333333332
3005,-34900.0
3006,-35452.5
3007,-38619.666666666664
3008,-33563.333333333336
3009,-47769.5
3010,-33054.33333333333
3011,-35535.83333333333
3012,-39438.00000000001
3013,-35634.833333333336
3014,-55100.83333333333
3015,-46321.33333333333
3016,-40005.833333333336
3017,-49029.83333333333
3018,-35010.666666666664
3019,-43656.333333333336
3020,-32017.166666666664
3021,-47555.666666666664
3022,-35218.83333333333
3023,-30018.499999999996
3024,-33985.66666666666
3025,-28738.16666666667
3026,-32037.166666666668
3027,-34718.666666666664
3028,-45657.99999999999
3029,-39773.99999999999
3030,-30198.666666666664
3031,-34904.166666666664
3032,-32731.333333333332
3033,-34314.16666666667
3034,-34910.166666666664
3035,-38727.83333333333
3036,-29266.000000000007
3037,-43465.666666666664
3038,-28419.0
3039,-32737.833333333336
3040,-40165.83333333333
3041,-34008.666666666664
3042,-33869.166666666664
3043,-40022.333333333336
3044,-44439.499999999985
3045,-34486.66666666666
3046,-44390.16666666667
3047,-32011.16666666667
3048,-37682.833333333336
3049,-40680.66666666666
3050,-32468.83333333334
3051,-36504.333333333336
3052,-40679.999999999985
3053,-37876.333333333336
3054,-37559.666666666664
3055,-40989.999999999985
3056,-43712.66666666667
3057,-42051.166666666664
3058,-42560.166666666664
3059,-39582.833333333336
3060,-40000.66666666666
3061,-42045.00000000001
3062,-30412.833333333336
3063,-36858.66666666668
3064,-32185.83333333333
3065,-36921.166666666664
3066,-32084.999999999993
3067,-36855.333333333336
3068,-39931.49999999999
3069,-37939.0
3070,-35143.333333333336
3071,-36152.333333333336
3072,-40243.5
3073,-42969.0
3074,-52142.83333333332
3075,-37769.000000000015
3076,-36182.333333333336
3077,-44324.83333333332
3078,-40577.500000000015
3079,-42938.666666666664
3080,-48374.16666666666
3081,-42254.166666666664
3082,-46321.66666666666
3083,-45326.33333333332
3084,-44155.83333333333
3085,-45233.83333333332
3086,-43361.333333333336
3087,-45016.499999999985
3088,-40657.66666666666
3089,-42529.16666666664
3090,-43555.0
3091,-43716.16666666666
3092,-41607.0
3093,-42501.16666666664
3094,-46051.16666666668
3095,-44366.16666666666
3096,-43464.33333333333
3097,-43621.166666666664
3098,-41017.49999999999
3099,-41645.333333333314
3100,-43565.33333333332
3101,-42886.83333333332
3102,-45186.666666666664
3103,-44789.99999999999
3104,-43950.66666666666
3105,-48659.166666666664
3106,-47163.16666666665
3107,-46623.5
3108,-44349.16666666668
3109,-43823.0
3110,-39918.166666666664
3111,-43288.49999999999
3112,-44120.333333333336
3113,-41975.33333333333
3114,-45535.66666666665
3115,-43577.66666666665
3116,-40801.166666666664
3117,-42641.49999999999
3118,-44901.33333333332
3119,-44945.16666666667
3120,-44901.833333333314
3121,-38354.16666666666
3122,-38611.33333333333
3123,-40386.16666666668
3124,-46037.66666666665
3125,-40007.00000000001
3126,-44767.33333333333
3127,-40829.16666666666
3128,-42002.16666666666
3129,-41267.166666666664
3130,-45522.833333333336
3131,-46520.499999999985
3132,-46916.16666666665
3133,-44300.0
3134,-44712.0
3135,-41920.333333333336
3136,-44242.99999999999
3137,-40630.66666666665
3138,-40735.16666666666
3139,-44004.66666666666
3140,-46965.33333333332
3141,-50435.16666666667
3142,-40166.83333333332
3143,-40817.333333333336
3144,-43781.66666666665
3145,-41622.16666666666
3146,-41188.50000000001
3147,-43678.83333333332
3148,-44697.66666666666
3149,-44321.166666666686
3150,-46455.333333333314
3151,-48742.33333333332
3152,-42922.33333333333
3153,-46405.999999999985
3154,-40434.666666666664
3155,-41034.33333333332
3156,-48386.666666666635
3157,-45857.333333333314
3158,-37141.49999999999
3159,-42193.499999999985
3160,-42544.333333333336
3161,-38010.50000000001
3162,-46394.166666666635
3163,-45878.5
3164,-43513.66666666666
3165,-45067.83333333333
3166,-44043.666666666664
3167,-42000.16666666666
3168,-44732.66666666665
3169,-45005.33333333332
3170,-41964.16666666667
3171,-42349.16666666666
3172,-40535.83333333333
3173,-41382.3333333333
3174,-39637.16666666667
3175,-42864.0
3176,-48676.66666666666
3177,-45536.66666666667
3178,-43957.33333333334
3179,-46330.33333333332
3180,-47132.49999999997
3181,-44395.66666666666
3182,-40286.833333333336
3183,-45724.833333333336
3184,-46807.66666666667
3185,-40471.00000000001
3186,-45309.33333333333
3187,-45754.16666666666
3188,-44003.0
3189,-40639.99999999998
3190,-44824.0
3191,-38406.33333333332
3192,-41874.50000000001
3193,-40803.0
3194,-44840.99999999999
3195,-48614.50000000001
3196,-47729.66666666664
3197,-44946.49999999999
3198,-43094.66666666667
3199,-44753.83333333332
3200,-42314.666666666664
3201,-40618.33333333333
3202,-42164.499999999985
3203,-42217.99999999999
3204,-46854.83333333334
3205,-41321.16666666667
3206,-45060.999999999985
3207,-48483.33333333333
3208,-46078.83333333332
3209,-42838.83333333334
3210,-46080.833333333336
3211,-46848.83333333333
3212,-44456.833333333365
3213,-40260.0
3214,-47074.00000000001
3215,-47769.16666666665
3216,-44486.833333333314
3217,-41255.5
3218,-48604.499999999985
3219,-50006.16666666666
3220,-47166.166666666686
3221,-38769.66666666666
3222,-44506.833333333336
3223,-47167.333333333336
3224,-44078.49999999998
3225,-42952.833333333336
3226,-44323.0
3227,-45595.66666666665
3228,-47405.833333333314
3229,-46766.66666666665
3230,-38407.83333333333
3231,-42397.50000000001
3232,-43597.00000000001
3233,-45356.00000000001
3234,-37052.16666666667
3235,-43168.83333333331
3236,-37922.166666666664
3237,-39244.16666666667
3238,-40890.833333333336
3239,-36462.16666666667
3240,-43274.49999999999
3241,-39082.33333333333
3242,-42946.33333333334
3243,-33528.833333333336
3244,-33900.0
3245,-33968.5
3246,-38199.000000000015
3247,-36923.333333333336
3248,-42027.5
3249,-34646.166666666664
3250,-35688.83333333333
3251,-41192.83333333333
3252,-35405.16666666666
3253,-38974.50000000001
3254,-32071.666666666668
3255,-34103.00000000001
3256,-39230.83333333333
3257,-42005.16666666667
3258,-31445.50000000001
3259,-32703.0
3260,-40877.833333333336
3261,-37202.666666666664
3262,-38300.50000000001
3263,-39273.50000000001
3264,-41120.83333333334
3265,-36874.166666666664
3266,-39646.833333333336
3267,-37247.66666666667
3268,-37359.000000000015
3269,-41509.16666666666
3270,-51221.000000000015
3271,-43100.16666666666
3272,-34703.50000000001
3273,-41508.00000000001
3274,-35817.49999999999
3275,-42070.16666666666
3276,-36396.33333333333
3277,-44385.83333333334
3278,-36790.499999999985
3279,-34595.833333333336
3280,-37276.333333333336
3281,-39976.333333333336
3282,-40415.00000000002
3283,-37063.5
3284,-33898.833333333336
3285,-33714.66666666667
3286,-33955.50000000001
3287,-38957.0
3288,-38065.166666666664
3289,-40538.5
3290,-34373.99999999999
3291,-35932.33333333333
3292,-39189.83333333333
3293,-35879.66666666667
3294,-41405.166666666664
3295,-36497.666666666664
3296,-41194.499999999985
3297,-36435.00000000001
3298,-41989.5
3299,-38002.66666666667
3300,-33779.666666666664
3301,-39401.33333333334
3302,-35142.83333333332
3303,-38963.5
3304,-41414.666666666664
3305,-39502.66666666666
3306,-44280.166666666664
3307,-34386.166666666664
3308,-39567.49999999999
3309,-43372.33333333335
3310,-39214.33333333334
3311,-39800.333333333314
3312,-38183.333333333336
3313,-31965.49999999999
3314,-32936.166666666664
3315,-29553.833333333347
3316,-29733.499999999996
3317,-41279.16666666664
3318,-42544.5
3319,-31083.166666666668
3320,-38532.666666666664
3321,-34146.5
3322,-35954.16666666668
3323,-30678.33333333333
3324,-35115.50000000001
3325,-31752.499999999996
3326,-37582.666666666664
3327,-34120.16666666667
3328,-34846.00000000001
3329,-40427.66666666665
3330,-30426.666666666664
3331,-39501.49999999999
3332,-36852.666666666664
3333,-36130.33333333332
3334,-34182.833333333336
3335,-31871.333333333332
3336,-40049.49999999999
3337,-37198.83333333333
3338,-39944.49999999999
3339,-32608.666666666653
3340,-41354.16666666667
3341,-40482.666666666664
3342,-40969.83333333333
3343,-32040.000000000004
3344,-39295.83333333332
3345,-36398.833333333336
3346,-37111.66666666667
3347,-35855.49999999999
3348,-43140.33333333334
3349,-31650.333333333325
3350,-30790.833333333332
3351,-33469.333333333336
3352,-32277.166666666668
3353,-38143.83333333334
3354,-42771.0
3355,-41917.5
3356,-40459.66666666667
3357,-41964.66666666667
3358,-36718.83333333334
3359,-38774.66666666667
3360,-40397.49999999999
3361,-45103.5
3362,-39500.333333333336
3363,-38219.00000000001
3364,-34884.500000000015
3365,-35557.66666666667
3366,-37940.16666666667
3367,-41482.49999999999
3368,-40025.16666666666
3369,-36976.33333333333
3370,-29088.66666666667
3371,-33728.0
3372,-37957.50000000001
3373,-41381.49999999999
3374,-36395.166666666664
3375,-44981.83333333333
3376,-30869.666666666664
3377,-30807.499999999996
3378,-34027.83333333334
3379,-34161.16666666666
3380,-41607.83333333332
3381,-37812.16666666668
3382,-41908.33333333332
3383,-40528.99999999999
3384,-32785.5
3385,-44815.83333333332
3386,-42790.66666666665
3387,-38457.5
3388,-36352.33333333333
3389,-36068.166666666664
3390,-38911.33333333333
3391,-38209.0
3392,-40355.16666666666
3393,-40656.166666666664
3394,-38411.0
3395,-42358.333333333336
3396,-36325.166666666664
3397,-37198.333333333336
3398,-38914.500000000015
3399,-38912.666666666664
3400,-39072.66666666666
3401,-37771.833333333336
3402,-38461.166666666664
3403,-43759.833333333336
3404,-42686.83333333333
3405,-37208.83333333333
3406,-38516.16666666666
3407,-41094.16666666667
3408,-41718.666666666664
3409,-39896.66666666666
3410,-39296.83333333334
3411,-43553.66666666666
3412,-39714.66666666667
3413,-40707.50000000002
3414,-42079.5
3415,-42707.83333333334
3416,-44732.33333333333
3417,-46045.333333333336
3418,-40211.83333333332
3419,-41050.00000000001
3420,-46894.83333333333
3421,-41245.66666666666
3422,-36713.333333333336
3423,-36514.33333333335
3424,-42607.83333333333
3425,-36282.33333333335
3426,-41445.499999999985
3427,-35265.16666666668
3428,-46775.666666666635
3429,-45539.49999999999
3430,-43221.99999999998
3431,-44332.0
3432,-41022.833333333336
3433,-46202.16666666666
3434,-43343.166666666686
3435,-43141.83333333333
3436,-43805.166666666664
3437,-44153.16666666667
3438,-37961.166666666664
3439,-43792.83333333333
3440,-40642.49999999999
3441,-46111.66666666667
3442,-45822.66666666665
3443,-40472.00000000001
3444,-42447.499999999985
3445,-43638.833333333336
3446,-45995.166666666664
3447,-49281.33333333331
3448,-48193.0
3449,-43058.49999999999
3450,-45094.99999999999
3451,-43667.83333333332
3452,-46719.833333333336
3453,-42512.16666666665
3454,-46732.666666666664
3455,-48056.833333333336
3456,-47405.999999999985
3457,-43669.83333333332
3458,-44560.83333333332
3459,-47564.49999999999
3460,-46218.999999999985
3461,-35558.833333333336
3462,-45842.99999999999
3463,-46105.16666666667
3464,-41770.83333333333
3465,-45580.333333333314
3466,-42434.83333333332
3467,-38015.83333333333
3468,-42725.666666666664
3469,-44123.99999999999
3470,-38362.166666666664
3471,-48142.0
3472,-40930.66666666667
3473,-46557.499999999985
3474,-41125.33333333332
3475,-44827.83333333335
3476,-41543.166666666664
3477,-45290.33333333336
3478,-42712.00000000001
3479,-43910.50000000001
3480,-45752.49999999999
3481,-37175.833333333336
3482,-38251.83333333334
3483,-38566.16666666667
3484,-44481.833333333314
3485,-47606.166666666664
3486,-42362.333333333336
3487,-44354.000000000015
3488,-40975.83333333334
3489,-40269.00000000001
3490,-42513.16666666667
3491,-40543.66666666666
3492,-43730.666666666664
3493,-39936.499999999985
3494,-43602.83333333333
3495,-42003.00000000001
3496,-39891.0
3497,-47808.16666666666
3498,-50086.333333333314
3499,-40285.333333333314
3500,-45649.499999999985
3501,-41799.333333333336
3502,-47967.66666666665
3503,-48176.833333333314
3504,-44231.5
3505,-48256.666666666664
3506,-41564.166666666664
3507,-44186.83333333334
3508,-49909.83333333333
3509,-49056.99999999999
3510,-42818.0
3511,-48294.83333333333
3512,-46851.49999999999
3513,-45487.16666666668
3514,-46586.33333333335
3515,-48020.16666666667
3516,-47869.49999999999
3517,-48679.666666666664
3518,-39644.16666666667
3519,-41125.99999999998
3520,-42487.83333333332
3521,-48031.33333333332
3522,-46156.499999999985
3523,-45261.66666666668
3524,-37991.50000000001
3525,-44377.16666666668
3526,-48428.16666666666
3527,-46723.33333333333
3528,-42514.00000000002
3529,-45722.499999999985
3530,-44524.66666666664
3531,-49050.666666666664
3532,-48584.999999999985
3533,-46936.66666666665
3534,-39858.66666666667
3535,-43618.166666666664
3536,-46028.83333333333
3537,-44211.33333333333
3538,-42331.16666666669
3539,-42074.333333333336
3540,-47600.83333333332
3541,-48270.333333333314
3542,-44545.999999999985
3543,-42946.66666666664
3544,-41751.33333333332
3545,-41342.000000000015
3546,-47290.0
3547,-48070.333333333314
3548,-42450.499999999985
3549,-46905.66666666666
3550,-39339.833333333336
3551,-47475.33333333333
3552,-42856.999999999985
3553,-44377.33333333333
3554,-42623.166666666686
3555,-42473.166666666664
3556,-43673.166666666664
3557,-45273.16666666667
3558,-44460.16666666667
3559,-46977.5
3560,-42182.00000000001
3561,-43344.49999999998
3562,-46718.33333333333
3563,-43525.99999999999
3564,-47734.49999999999
3565,-39034.33333333334
3566,-40785.99999999999
3567,-46071.66666666666
3568,-38232.16666666667
3569,-45084.333333333314
3570,-47944.99999999999
3571,-41190.33333333332
3572,-43026.33333333332
3573,-41384.5
3574,-41218.00000000001
3575,-41546.66666666665
3576,-42146.49999999999
3577,-44015.99999999999
3578,-42976.333333333336
3579,-44063.83333333334
3580,-41938.66666666668
3581,-40820.33333333333
3582,-36133.66666666667
3583,-38154.83333333333
3584,-39608.0
3585,-39923.166666666664
3586,-50712.33333333332
3587,-42479.16666666668
3588,-44605.833333333336
3589,-44805.500000000015
3590,-41619.5
3591,-36400.333333333336
3592,-36885.83333333335
3593,-41248.00000000001
3594,-45069.50000000001
3595,-39266.16666666666
3596,-44383.83333333334
3597,-41821.33333333332
3598,-52093.16666666665
3599,-42774.66666666667
3600,-40884.666666666664
3601,-40377.16666666666
3602,-33740.99999999999
3603,-40400.66666666667
3604,-37731.16666666666
3605,-45635.66666666666
3606,-41080.66666666667
3607,-39968.66666666666
3608,-40155.66666666666
3609,-41523.49999999999
3610,-45809.5
3611,-41063.166666666664
3612,-37952.66666666665
3613,-39678.00000000001
3614,-38540.83333333333
3615,-40872.50000000002
3616,-41527.33333333334
3617,-39686.16666666667
3618,-40470.666666666664
3619,-42898.99999999999
3620,-40994.166666666664
3621,-41768.50000000001
3622,-42470.666666666686
3623,-42183.16666666668
3624,-45937.5
3625,-40241.66666666667
3626,-35637.16666666668
3627,-40339.66666666668
3628,-39402.5
3629,-40088.66666666666
3630,-43288.66666666668
3631,-43161.83333333337
3632,-45711.33333333334
3633,-41155.16666666667
3634,-46734.166666666664
3635,-43491.666666666664
3636,-47864.00000000001
3637,-42354.499999999985
3638,-40381.99999999999
3639,-43512.666666666664
3640,-47010.0
3641,-50457.50000000001
3642,-47963.83333333332
3643,-39872.83333333334
3644,-45985.833333333336
3645,-42244.50000000001
3646,-43222.83333333333
3647,-43103.16666666665
3648,-40856.833333333336
3649,-39977.83333333333
3650,-43521.16666666665
3651,-41594.00000000001
3652,-45961.99999999997
3653,-42712.00000000001
3654,-46336.166666666664
3655,-44537.33333333333
3656,-39048.33333333333
3657,-46190.99999999997
3658,-40431.16666666667
3659,-39888.99999999999
3660,-43191.66666666669
3661,-43138.00000000001
3662,-44406.83333333333
3663,-41603.33333333332
3664,-43280.833333333314
